customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01192,Male,0,No,Yes,15,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.5,908.99,No
CUST-01193,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.49,5308.55,Yes
CUST-01194,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),93.56,1044.93,No
CUST-01195,Male,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,27.99,571.93,Yes
CUST-01196,Female,1,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.32,4214.09,No
CUST-01197,Male,0,Yes,No,36,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,54.01,1968.0,Yes
CUST-01198,Male,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),72.64,968.45,Yes
CUST-01199,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),26.85,1547.08,No
CUST-01200,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,76.82,2856.5,No
CUST-01201,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),95.75,100.52,No
CUST-01202,Female,0,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.68,7904.85,No
CUST-01203,Female,1,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),50.03,48.27,No
CUST-01204,Male,1,No,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.51,2094.52,Yes
CUST-01205,Female,1,Yes,No,25,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),54.59,1353.67,No
CUST-01206,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,19.93,200.83,No
CUST-01207,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.88,2953.94,No
CUST-01208,Male,0,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.46,1343.23,No
CUST-01209,Male,1,No,No,32,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,37.44,1178.31,No
CUST-01210,Male,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.77,2077.01,No
CUST-01211,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,75.26,1940.64,No
CUST-01212,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.99,1518.31,No
CUST-01213,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,51.01,2564.51,No
CUST-01214,Female,1,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.14,6852.34,No
CUST-01215,Male,0,No,Yes,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,47.57,1861.48,No
CUST-01216,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),81.54,4874.64,No
CUST-01217,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),31.7,66.51,Yes
CUST-01218,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,84.99,5710.74,No
CUST-01219,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,45.91,1401.01,No
CUST-01220,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.13,954.53,Yes
CUST-01221,Female,0,No,No,54,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.42,1621.87,Yes
CUST-01222,Male,1,No,No,28,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,22.68,634.25,Yes
CUST-01223,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,114.79,2143.04,No
CUST-01224,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.39,2911.19,Yes
CUST-01225,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,95.76,188.92,No
CUST-01226,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,110.01,1201.63,No
CUST-01227,Female,0,No,No,44,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.4,1702.43,No
CUST-01228,Female,0,No,Yes,59,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.98,6484.43,No
CUST-01229,Male,0,No,No,59,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.8,5313.49,No
CUST-01230,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.8,2764.3,No
CUST-01231,Female,1,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.91,2427.97,Yes
CUST-01232,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,29.07,605.57,No
CUST-01233,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.36,1907.87,No
CUST-01234,Female,0,No,Yes,36,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,31.11,1114.01,No
CUST-01235,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,107.6,983.81,No
CUST-01236,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.88,345.92,No
CUST-01237,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.0,1114.1,Yes
CUST-01238,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),28.99,1755.86,No
CUST-01239,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,84.18,431.24,No
CUST-01240,Male,1,No,Yes,33,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2862.33,No
CUST-01241,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),111.12,8016.96,Yes
CUST-01242,Male,0,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,50.31,3109.18,No
CUST-01243,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.2,1474.26,No
CUST-01244,Male,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,102.63,1803.5,No
CUST-01245,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.86,683.14,No
CUST-01246,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),21.01,1094.58,No
CUST-01247,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,81.53,2705.43,No
CUST-01248,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),42.36,1701.35,No
CUST-01249,Female,1,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.8,4140.72,No
CUST-01250,Male,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,95.27,2986.02,No
CUST-01251,Female,1,No,No,62,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.25,5998.47,Yes
CUST-01252,Female,0,Yes,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),61.55,3514.83,Yes
CUST-01253,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),33.78,354.73,No
CUST-01254,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),76.48,1979.29,No
CUST-01255,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,96.9,2533.75,No
CUST-01256,Female,0,Yes,Yes,57,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,109.22,6529.43,No
CUST-01257,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),63.26,1793.23,No
CUST-01258,Female,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,42.57,2398.83,No
CUST-01259,Male,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),29.88,1883.63,No
CUST-01260,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.76,2016.41,No
CUST-01261,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),71.53,210.83,No
CUST-01262,Male,0,No,No,16,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.42,1393.18,No
CUST-01263,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,33.92,1445.87,No
CUST-01264,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,18.66,538.97,No
CUST-01265,Male,0,No,No,40,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),114.76,4785.63,No
CUST-01266,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,99.09,6532.66,No
CUST-01267,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,58.0,1735.31,No
CUST-01268,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,63.71,1917.55,No
CUST-01269,Female,0,No,Yes,32,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.91,3426.58,No
CUST-01270,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),38.77,382.92,Yes
CUST-01271,Female,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,98.28,5203.58,No
CUST-01272,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),19.79,150.65,Yes
CUST-01273,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,105.57,5226.41,No
CUST-01274,Male,0,Yes,Yes,36,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.93,2701.15,Yes
CUST-01275,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),65.76,3531.08,No
CUST-01276,Male,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.65,2978.2,No
CUST-01277,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),24.77,922.77,No
CUST-01278,Male,0,No,No,56,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),37.55,2031.2,No
CUST-01279,Female,1,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,58.7,2182.87,Yes
CUST-01280,Female,0,No,Yes,61,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),79.79,4796.65,No
CUST-01281,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,32.45,2003.31,Yes
CUST-01282,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,55.95,1393.55,No
CUST-01283,Male,0,Yes,Yes,64,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.09,2881.91,No
CUST-01284,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.56,5068.18,No
CUST-01285,Female,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),109.93,6354.17,No
CUST-01286,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),34.6,2488.31,No
CUST-01287,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.93,1825.94,No
CUST-01288,Female,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.05,4372.9,No
CUST-01289,Male,1,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.36,4001.27,No
CUST-01290,Male,0,No,No,68,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.81,5947.89,No
CUST-01291,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),46.79,941.08,No
CUST-01292,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),72.48,3901.07,No
CUST-01293,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,56.68,56.52,Yes
CUST-01294,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,46.13,443.7,Yes
CUST-01295,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.93,2077.85,No
CUST-01296,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.59,5109.69,Yes
CUST-01297,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,50.9,1210.6,No
CUST-01298,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),80.3,1042.59,No
CUST-01299,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,35.86,1088.56,Yes
CUST-01300,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.1,5841.18,No
CUST-01301,Female,1,No,Yes,43,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),46.13,2068.63,No
CUST-01302,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.1,336.18,Yes
CUST-01303,Female,1,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),112.0,3513.17,No
CUST-01304,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.25,820.17,No
CUST-01305,Male,1,Yes,Yes,34,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,82.35,2773.09,Yes
CUST-01306,Female,0,No,No,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.92,1711.87,No
CUST-01307,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.61,1833.16,Yes
CUST-01308,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,74.47,4992.35,No
CUST-01309,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),55.16,3299.88,No
CUST-01310,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.85,894.85,No
CUST-01311,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.35,1229.55,Yes
CUST-01312,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.39,2885.62,No
CUST-01313,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.98,5815.43,Yes
CUST-01314,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.14,2230.62,Yes
CUST-01315,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,50.47,441.18,No
CUST-01316,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.6,1019.3,No
CUST-01317,Female,0,No,No,11,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),62.32,678.43,Yes
CUST-01318,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,96.38,3355.6,No
CUST-01319,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.53,1588.95,Yes
CUST-01320,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),82.54,1617.55,No
CUST-01321,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),117.25,6494.94,Yes
CUST-01322,Male,0,No,Yes,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,115.26,4264.37,No
CUST-01323,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),58.0,689.02,No
CUST-01324,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,37.25,143.23,No
CUST-01325,Male,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),64.38,2710.12,No
CUST-01326,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,102.46,2658.43,No
CUST-01327,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.86,3360.72,No
CUST-01328,Female,1,Yes,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),51.6,258.24,Yes
CUST-01329,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.12,538.72,Yes
CUST-01330,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,83.01,4424.54,No
CUST-01331,Female,0,No,Yes,68,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),114.87,7829.85,No
CUST-01332,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.93,3289.81,No
CUST-01333,Female,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,114.75,1767.12,No
CUST-01334,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,47.09,1921.3,Yes
CUST-01335,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,104.48,1206.18,No
CUST-01336,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),53.09,588.01,No
CUST-01337,Female,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.97,6422.29,No
CUST-01338,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,110.6,2954.19,No
CUST-01339,Female,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.32,4483.6,No
CUST-01340,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.85,1906.58,No
CUST-01341,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,113.86,2451.62,No
CUST-01342,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.52,55.02,No
CUST-01343,Male,0,No,No,58,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),69.16,4158.43,No
CUST-01344,Male,0,No,No,13,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,107.83,1398.53,No
CUST-01345,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.28,532.18,No
CUST-01346,Male,1,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,105.36,6235.06,No
